,id,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,minimum_nights,maximum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,host_since_year,host_response_rate_buckets,host_verifications_email,host_verifications_ phone,host_verifications_ reviews,host_verifications_ jumio,host_verifications_ facebook,host_verifications_ kba,host_verifications_ linkedin,host_verifications_ google,host_verifications_phone,host_verifications_ manual_offline,amenities_Air Conditioning,amenities_Heating,amenities_Wireless Internet,amenities_Kitchen,amenities_Smoke Detector,amenities_Washer,amenities_Dryer,amenities_Internet,amenities_Essentials,amenities_TV,extra_people_fee
2119,6726404,within a few hours,f,25,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,119.0,2,3,1125,18,3,70.0,9.0,6.0,3.0,5.0,9.0,6.0,f,flexible,f,f,22,2009,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2120,867117,within a few hours,f,1,t,t,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,225.0,4,3,26,18,36,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,t,t,1,2013,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2121,877329,within a few hours,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,1,3,1125,6,28,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,2010,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2122,4639513,within a few hours,t,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,124.0,2,2,60,2,25,97.0,10.0,9.0,9.0,10.0,9.0,10.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2123,3155230,within an hour,t,1,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,95.0,1,1,1125,22,51,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,2010,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2124,8391832,within an hour,f,4,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,59.0,1,1,1125,27,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,3,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2125,1824864,within an hour,f,1,t,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,149.0,2,2,365,0,1,89.0,6.0,10.0,10.0,10.0,8.0,10.0,f,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2126,6764653,within an hour,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,2,4,1125,15,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2127,7281163,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,1,5,1125,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2128,7760490,within an hour,f,2,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,126.0,2,1,1125,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2129,7499000,within an hour,f,1,t,t,Condominium,Private room,1,0.0,1.0,1.0,Real Bed,64.0,1,1,1125,0,2,90.0,9.0,9.0,9.0,9.0,9.0,9.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2130,1571126,within a day,f,30,t,t,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,299.0,1,3,999,7,17,92.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,27,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2131,7346489,within an hour,f,3,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,35.0,1,1,1125,10,8,78.0,8.0,7.0,9.0,9.0,9.0,9.0,t,flexible,f,f,3,2010,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2132,2343987,within a day,f,1,t,t,House,Private room,2,1.5,1.0,2.0,Real Bed,50.0,1,2,28,0,119,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2014,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2133,1901631,within an hour,t,2,t,t,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,179.0,4,1,45,12,96,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2135,6317209,within an hour,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,1,1,1125,0,29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2136,3779790,within an hour,f,1,t,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,180.0,1,2,10,27,4,90.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2137,2554274,within a day,f,1,t,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,79.0,1,1,1125,2,22,97.0,9.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2013,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2138,55718,within an hour,f,5,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,75.0,0,2,21,8,175,94.0,9.0,9.0,10.0,10.0,9.0,9.0,t,flexible,f,f,3,2010,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2139,6551591,within a day,f,1,t,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,1,7,1125,28,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2143,6937329,within a few hours,f,1,t,t,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,250.0,1,1,1125,12,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2015,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2144,6937338,within a few hours,f,25,t,t,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,199.0,4,3,1125,9,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,22,2009,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2145,5503750,within an hour,t,1,t,t,House,Private room,3,2.0,1.0,2.0,Real Bed,90.0,2,1,1125,6,55,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2147,7051125,within a few hours,f,3,t,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,2,3,120,30,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,strict,f,f,3,2012,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2148,5879055,within a day,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,125.0,1,2,1125,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2012,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2149,5267060,within a few hours,t,1,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,2,2,7,0,45,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2150,2309905,within a few hours,f,49,t,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,225.0,4,3,90,29,4,85.0,9.0,8.0,10.0,10.0,9.0,9.0,f,strict,f,f,41,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2151,5575873,within a day,f,1,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,2,1,1125,0,1,80.0,6.0,8.0,10.0,10.0,10.0,8.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2153,3102110,within a few hours,f,1,t,t,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,2,2,15,0,71,95.0,10.0,10.0,10.0,10.0,8.0,9.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2154,6472135,within a day,f,1,t,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,1,2,1125,0,9,89.0,9.0,8.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2155,3105225,within an hour,t,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,2,1,1125,2,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2156,30022,within an hour,f,3,t,t,House,Private room,1,1.0,1.0,1.0,Real Bed,35.0,1,1,730,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,3,2010,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,5702153,within a day,f,1,t,t,House,Private room,2,2.0,1.0,1.0,Real Bed,79.0,1,1,1125,4,42,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,2014,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2158,7594542,within a day,f,1,t,f,House,Private room,1,1.0,1.0,1.0,Futon,40.0,1,7,1125,0,1,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,t,flexible,f,f,1,2012,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2159,5660850,within a day,t,1,t,t,House,Entire home/apt,2,1.0,1.0,2.0,Real Bed,149.0,1,2,1125,8,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2015,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2160,3653847,within an hour,t,1,t,t,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,115.0,4,1,14,6,37,97.0,10.0,10.0,10.0,10.0,8.0,9.0,f,flexible,f,f,1,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2161,7725273,within an hour,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,105.0,1,1,365,0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,2013,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2162,5759200,within an hour,f,1,t,t,Apartment,Shared room,3,1.0,1.0,2.0,Real Bed,58.0,1,1,1125,0,15,83.0,9.0,9.0,9.0,9.0,8.0,9.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2163,1212239,within a day,f,1,t,t,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,250.0,4,4,28,17,7,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,2013,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2164,7045976,within a few hours,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,2,2,4,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2166,5030785,within a few hours,f,2,t,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,180.0,2,1,14,14,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2168,2975445,within a few hours,f,1,t,t,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,135.0,1,1,1125,0,4,85.0,10.0,8.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,2014,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2169,3876576,within an hour,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,1,1,1125,19,19,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,2013,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2170,6276856,within an hour,f,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,145.0,0,3,1125,6,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2015,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2171,5874431,within an hour,f,2,t,f,House,Private room,2,1.5,1.0,1.0,Real Bed,120.0,1,1,1125,23,11,96.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,2,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2172,5735479,within a few hours,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,160.0,1,1,1125,7,6,80.0,10.0,7.0,10.0,10.0,10.0,8.0,f,flexible,f,f,1,2014,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2173,834961,within a day,f,1,t,f,Apartment,Private room,2,1.0,1.0,1.0,Airbed,79.0,2,1,21,30,41,90.0,9.0,10.0,9.0,10.0,8.0,9.0,f,strict,f,f,1,2012,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2174,2384268,within a few hours,f,1,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,2,1125,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,f,flexible,f,f,1,2014,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2176,6077948,within an hour,f,1,t,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,135.0,2,2,1125,8,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2177,4652584,within a day,f,5,t,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,1,1,1125,0,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,2014,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2178,6165767,within an hour,f,1,t,f,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,148.0,1,1,1125,0,5,92.0,9.0,9.0,10.0,9.0,10.0,9.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2179,7842397,within an hour,f,3,t,t,House,Private room,3,1.5,1.0,1.0,Real Bed,69.0,1,1,1125,2,5,92.0,9.0,9.0,10.0,10.0,8.0,10.0,t,strict,f,f,3,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2180,647080,within a few hours,t,4,t,t,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,300.0,4,4,1125,15,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,3,2012,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2181,7053237,within a few hours,f,1,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,1,1,1125,1,1,100.0,8.0,10.0,10.0,8.0,8.0,8.0,f,flexible,f,f,1,2015,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2182,8519618,within a day,f,1,t,t,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,58.0,1,1,1125,26,1,100.0,8.0,8.0,10.0,10.0,8.0,10.0,f,moderate,f,f,1,2015,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2184,6677846,within an hour,f,1,t,f,House,Private room,2,1.5,1.0,1.0,Real Bed,40.0,1,2,7,0,11,87.0,9.0,9.0,9.0,10.0,8.0,9.0,t,strict,f,f,1,2015,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2185,1041751,within a day,f,5,t,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,1,5,365,9,9,88.0,9.0,9.0,10.0,10.0,8.0,9.0,f,strict,f,f,5,2011,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2186,878390,within a few hours,f,2,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,95.0,1,2,7,0,40,92.0,10.0,10.0,10.0,10.0,8.0,9.0,f,moderate,f,f,2,2012,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2187,2098615,within an hour,f,2,t,t,House,Private room,4,1.5,1.0,2.0,Real Bed,144.0,2,1,13,6,48,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,2013,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2188,1631697,within an hour,f,5,t,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,199.0,4,3,60,12,80,92.0,9.0,10.0,10.0,10.0,9.0,9.0,t,strict,f,f,5,2013,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2189,3802635,within a few hours,f,1,t,t,House,Private room,2,1.5,1.0,1.0,Pull-out Sofa,70.0,1,3,99,24,22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2011,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2190,7038659,within a few hours,f,3,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,1,3,120,30,1,60.0,8.0,4.0,10.0,10.0,6.0,8.0,f,strict,f,f,3,2012,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2191,7349796,within a day,f,1,t,t,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,71.0,1,1,1125,5,11,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,2015,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2192,3303004,within an hour,f,2,t,t,House,Entire home/apt,7,3.5,3.0,3.0,Real Bed,300.0,3,3,1125,0,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,2,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2193,8570471,within a few hours,f,1,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,108.0,1,3,1125,7,0,93.42626970227671,9.540730337078651,9.330874604847208,9.71092377941693,9.752718344440547,9.38618028761838,9.323395299894774,f,flexible,f,f,1,2013,2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2195,2683432,within an hour,f,2,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,105.0,3,2,1125,2,58,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,2,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2196,3172443,within an hour,f,2,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,129.0,2,2,1125,7,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,t,strict,f,f,1,2014,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2197,2689136,within a day,f,1,t,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,135.0,1,2,20,25,23,85.0,9.0,8.0,9.0,10.0,9.0,8.0,f,strict,f,f,1,2013,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2198,5163125,within an hour,f,1,t,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,1,3,1125,19,19,91.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,2012,2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
